date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:53:39	26647/26647	---M--	200	added ('OK')	image/png	date:Sun,%2002%20Dec%202018%2016:49:30%20GMT	http://themazine.com/html/kabbo/images/bannar-shap-1.png	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/images/bannar-shap-1.png	(from http://themazine.com/html/kabbo/index.html)
14:53:39	6426/6426	---M--	200	added ('OK')	image/png	date:Sun,%2002%20Dec%202018%2016:50:14%20GMT	http://themazine.com/html/kabbo/images/bannar-shap-2.png	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/images/bannar-shap-2.png	(from http://themazine.com/html/kabbo/index.html)
14:53:41	9892/9892	---M--	200	added ('OK')	image/png	date:Sun,%2002%20Dec%202018%2017:09:14%20GMT	http://themazine.com/html/kabbo/images/bannar-video-bg.png	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/images/bannar-video-bg.png	(from http://themazine.com/html/kabbo/index.html)
14:53:42	2917/2917	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Dec%202018%2018:33:50%20GMT	http://themazine.com/html/kabbo/images/testimonial-1.jpg	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/images/testimonial-1.jpg	(from http://themazine.com/html/kabbo/index.html)
14:53:43	5070/5070	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Dec%202018%2018:35:04%20GMT	http://themazine.com/html/kabbo/images/testimonial-3.jpg	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/images/testimonial-3.jpg	(from http://themazine.com/html/kabbo/index.html)
14:53:43	5459/5459	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Dec%202018%2018:35:48%20GMT	http://themazine.com/html/kabbo/images/testimonial-4.jpg	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/images/testimonial-4.jpg	(from http://themazine.com/html/kabbo/index.html)
14:53:44	409/409	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2024%20Sep%202019%2009:23:46%20GMT	http://themazine.com/html/kabbo/.testimonial_slide	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/.testimonial_slide	(from http://themazine.com/html/kabbo/index.html)
14:53:44	3775/3775	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Dec%202018%2018:36:48%20GMT	http://themazine.com/html/kabbo/images/testimonial-5.jpg	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/images/testimonial-5.jpg	(from http://themazine.com/html/kabbo/index.html)
14:53:45	3775/3775	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Dec%202018%2018:34:24%20GMT	http://themazine.com/html/kabbo/images/testimonial-2.jpg	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/images/testimonial-2.jpg	(from http://themazine.com/html/kabbo/index.html)
14:53:45	3571/3571	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Dec%202018%2017:57:04%20GMT	http://themazine.com/html/kabbo/images/tree.png	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/images/tree.png	(from http://themazine.com/html/kabbo/index.html)
14:53:47	12167/12167	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Dec%202018%2023:42:38%20GMT	http://themazine.com/html/kabbo/images/protfoilo/portfolio-1.jpg	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/images/protfoilo/portfolio-1.jpg	(from http://themazine.com/html/kabbo/index.html)
14:53:49	10015/10015	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Dec%202018%2023:43:32%20GMT	http://themazine.com/html/kabbo/images/protfoilo/portfolio-3.jpg	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/images/protfoilo/portfolio-3.jpg	(from http://themazine.com/html/kabbo/index.html)
14:53:52	42131/42131	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Dec%202018%2023:41:58%20GMT	http://themazine.com/html/kabbo/images/protfoilo/portfolio-2.jpg	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/images/protfoilo/portfolio-2.jpg	(from http://themazine.com/html/kabbo/index.html)
14:53:56	40565/40565	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Dec%202018%2023:45:30%20GMT	http://themazine.com/html/kabbo/images/protfoilo/portfolio-4.jpg	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/images/protfoilo/portfolio-4.jpg	(from http://themazine.com/html/kabbo/index.html)
14:53:56	20827/20827	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Dec%202018%2023:46:04%20GMT	http://themazine.com/html/kabbo/images/protfoilo/portfolio-5.jpg	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/images/protfoilo/portfolio-5.jpg	(from http://themazine.com/html/kabbo/index.html)
14:54:01	24482/24482	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Dec%202018%2019:28:52%20GMT	http://themazine.com/html/kabbo/images/blog/blog-post-1.jpg	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/images/blog/blog-post-1.jpg	(from http://themazine.com/html/kabbo/index.html)
14:54:07	59753/59753	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Dec%202018%2023:46:34%20GMT	http://themazine.com/html/kabbo/images/protfoilo/portfolio-6.jpg	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/images/protfoilo/portfolio-6.jpg	(from http://themazine.com/html/kabbo/index.html)
14:54:08	40664/40664	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Dec%202018%2019:29:28%20GMT	http://themazine.com/html/kabbo/images/blog/blog-post-2.jpg	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/images/blog/blog-post-2.jpg	(from http://themazine.com/html/kabbo/index.html)
14:54:10	2825/2825	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Dec%202018%2018:25:20%20GMT	http://themazine.com/html/kabbo/images/footer-shap.png	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/images/footer-shap.png	(from http://themazine.com/html/kabbo/index.html)
14:54:12	28884/28884	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Dec%202018%2019:29:58%20GMT	http://themazine.com/html/kabbo/images/blog/blog-post-3.jpg	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/images/blog/blog-post-3.jpg	(from http://themazine.com/html/kabbo/index.html)
14:54:16	20337/20337	---M--	200	added ('OK')	application/javascript	date:Fri,%2009%20Nov%202018%2017:53:54%20GMT	http://themazine.com/html/kabbo/js/popper.min.js	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/js/popper.min.js	(from http://themazine.com/html/kabbo/index.html)
14:54:24	86927/86927	---M--	200	added ('OK')	application/javascript	date:Fri,%2009%20Nov%202018%2017:55:00%20GMT	http://themazine.com/html/kabbo/js/jquery-3.3.1.min.js	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/js/jquery-3.3.1.min.js	(from http://themazine.com/html/kabbo/index.html)
14:54:24	51039/51039	---M--	200	added ('OK')	application/javascript	date:Fri,%2009%20Nov%202018%2017:54:06%20GMT	http://themazine.com/html/kabbo/js/bootstrap.min.js	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/js/bootstrap.min.js	(from http://themazine.com/html/kabbo/index.html)
14:54:26	8415/8415	---M--	200	added ('OK')	application/javascript	date:Fri,%2009%20Feb%202018%2014:54:44%20GMT	http://themazine.com/html/kabbo/vendors/animate-css/wow.min.js	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/vendors/animate-css/wow.min.js	(from http://themazine.com/html/kabbo/index.html)
14:54:27	12461/12461	---M--	200	added ('OK')	application/javascript	date:Mon,%2017%20Sep%202018%2008:09:50%20GMT	http://themazine.com/html/kabbo/vendors/parallaxmouse/parallax.min.js	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/vendors/parallaxmouse/parallax.min.js	(from http://themazine.com/html/kabbo/index.html)
14:54:27	8833/8833	---M--	200	added ('OK')	application/javascript	date:Fri,%2009%20Feb%202018%2014:54:44%20GMT	http://themazine.com/html/kabbo/vendors/counterup/jquery.waypoints.min.js	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/vendors/counterup/jquery.waypoints.min.js	(from http://themazine.com/html/kabbo/index.html)
14:54:28	1067/1067	---M--	200	added ('OK')	application/javascript	date:Fri,%2009%20Feb%202018%2014:54:44%20GMT	http://themazine.com/html/kabbo/vendors/counterup/jquery.counterup.min.js	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/vendors/counterup/jquery.counterup.min.js	(from http://themazine.com/html/kabbo/index.html)
14:54:29	6511/6511	---M--	200	added ('OK')	application/javascript	date:Sat,%2001%20Dec%202018%2022:36:14%20GMT	http://themazine.com/html/kabbo/vendors/parallaxmouse/jquery.jqlouds.min.js	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/vendors/parallaxmouse/jquery.jqlouds.min.js	(from http://themazine.com/html/kabbo/index.html)
14:54:31	5441/5441	---M--	200	added ('OK')	application/javascript	date:Fri,%2009%20Feb%202018%2014:54:44%20GMT	http://themazine.com/html/kabbo/vendors/isotope/imagesloaded.pkgd.min.js	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/vendors/isotope/imagesloaded.pkgd.min.js	(from http://themazine.com/html/kabbo/index.html)
14:54:31	20216/20216	---M--	200	added ('OK')	application/javascript	date:Thu,%2018%20Oct%202018%2007:10:54%20GMT	http://themazine.com/html/kabbo/vendors/magnify-popup/jquery.magnific-popup.min.js	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/vendors/magnify-popup/jquery.magnific-popup.min.js	(from http://themazine.com/html/kabbo/index.html)
14:54:32	2942/2942	---M--	200	added ('OK')	application/javascript	date:Fri,%2009%20Feb%202018%2014:54:44%20GMT	http://themazine.com/html/kabbo/vendors/bootstrap-selector/jquery.nice-select.min.js	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/vendors/bootstrap-selector/jquery.nice-select.min.js	(from http://themazine.com/html/kabbo/index.html)
14:54:33	363430/363430	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Dec%202018%2020:51:16%20GMT	http://themazine.com/html/kabbo/images/about-agency.png	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/images/about-agency.png	(from http://themazine.com/html/kabbo/index.html)
14:54:34	5677/5677	---M--	200	added ('OK')	application/javascript	date:Sat,%2015%20Dec%202018%2023:57:06%20GMT	http://themazine.com/html/kabbo/js/theme.js	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/js/theme.js	(from http://themazine.com/html/kabbo/index.html)
14:54:37	184960/184960	---M--	200	added ('OK')	text/css	date:Mon,%2012%20Nov%202018%2006:16:16%20GMT	http://themazine.com/html/kabbo/css/bootstrap.min.css	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/css/bootstrap.min.css	(from http://themazine.com/html/kabbo/css/style.css)
14:54:40	51215/51215	---MCZ	200	added ('OK')	text/css	etag:W/%221cc6c92172d124fbd305ba3d8e263333%22	https://use.fontawesome.com/releases/v5.5.0/css/all.css	E:/Bhargav/templates/neelotpal4/use.fontawesome.com/releases/v5.5.0/css/all.css	(from http://themazine.com/html/kabbo/css/style.css)
14:54:40	34695/34695	---M--	200	added ('OK')	application/javascript	date:Fri,%2009%20Feb%202018%2014:54:44%20GMT	http://themazine.com/html/kabbo/vendors/isotope/isotope.pkgd.min.js	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/vendors/isotope/isotope.pkgd.min.js	(from http://themazine.com/html/kabbo/index.html)
14:54:41	31000/31000	---M--	200	added ('OK')	text/css	date:Tue,%2030%20Jan%202018%2016:57:34%20GMT	http://themazine.com/html/kabbo/css/font-awesome.min.css	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/css/font-awesome.min.css	(from http://themazine.com/html/kabbo/css/style.css)
14:54:41	1402/1402	---M--	200	added ('OK')	text/css	date:Sun,%2009%20Dec%202018%2018:55:16%20GMT	http://themazine.com/html/kabbo/vendors/flat-icon/flaticon.css	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/vendors/flat-icon/flaticon.css	(from http://themazine.com/html/kabbo/css/style.css)
14:54:43	72259/72259	---M--	200	added ('OK')	text/css	date:Fri,%2009%20Feb%202018%2014:54:44%20GMT	http://themazine.com/html/kabbo/vendors/animate-css/animate.css	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/vendors/animate-css/animate.css	(from http://themazine.com/html/kabbo/css/style.css)
14:54:43	9803/9803	---M--	200	added ('OK')	text/css	date:Thu,%2018%20Oct%202018%2007:48:28%20GMT	http://themazine.com/html/kabbo/vendors/magnify-popup/magnific-popup.css	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/vendors/magnify-popup/magnific-popup.css	(from http://themazine.com/html/kabbo/css/style.css)
14:54:44	3351/3351	---M--	200	added ('OK')	text/css	date:Fri,%2020%20Apr%202018%2012:22:10%20GMT	http://themazine.com/html/kabbo/vendors/owl-carousel/owl.carousel.min.css	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/vendors/owl-carousel/owl.carousel.min.css	(from http://themazine.com/html/kabbo/css/style.css)
14:54:45	3909/3909	---M--	200	added ('OK')	text/css	date:Fri,%2009%20Feb%202018%2014:54:44%20GMT	http://themazine.com/html/kabbo/vendors/bootstrap-selector/nice-select.css	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/vendors/bootstrap-selector/nice-select.css	(from http://themazine.com/html/kabbo/css/style.css)
14:54:45	30747/30747	---M--	200	added ('OK')	text/css	date:Fri,%2009%20Feb%202018%2014:54:46%20GMT	http://themazine.com/html/kabbo/vendors/jquery-ui/jquery-ui.min.css	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/vendors/jquery-ui/jquery-ui.min.css	(from http://themazine.com/html/kabbo/css/style.css)
14:54:47	4055/4055	---M--	200	added ('OK')	image/png	date:Sat,%2015%20Dec%202018%2018:02:14%20GMT	http://themazine.com/html/kabbo/images/preloader.png	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/images/preloader.png	(from http://themazine.com/html/kabbo/css/style.css)
14:54:47	1782/1782	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Dec%202018%2018:59:34%20GMT	http://themazine.com/html/kabbo/images/menu-shap.png	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/images/menu-shap.png	(from http://themazine.com/html/kabbo/css/style.css)
14:54:49	9046/9046	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Dec%202018%2000:09:46%20GMT	http://themazine.com/html/kabbo/images/coundown-bg.png	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/images/coundown-bg.png	(from http://themazine.com/html/kabbo/css/style.css)
14:54:49	6508/6508	---M--	200	added ('OK')	image/png	date:Sun,%2002%20Dec%202018%2018:57:18%20GMT	http://themazine.com/html/kabbo/images/fantasy-bg.png	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/images/fantasy-bg.png	(from http://themazine.com/html/kabbo/css/style.css)
14:54:50	7281/7281	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Dec%202018%2017:27:40%20GMT	http://themazine.com/html/kabbo/images/fantasy-1.png	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/images/fantasy-1.png	(from http://themazine.com/html/kabbo/css/style.css)
14:54:51	8005/8005	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Dec%202018%2017:28:52%20GMT	http://themazine.com/html/kabbo/images/fantasy-2.png	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/images/fantasy-2.png	(from http://themazine.com/html/kabbo/css/style.css)
14:54:51	36797/36797	---M--	200	added ('OK')	image/png	date:Sun,%2002%20Dec%202018%2016:50:56%20GMT	http://themazine.com/html/kabbo/images/bannar-shap-3.png	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/images/bannar-shap-3.png	(from http://themazine.com/html/kabbo/css/style.css)
14:54:52	6600/6600	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Dec%202018%2018:08:48%20GMT	http://themazine.com/html/kabbo/images/fantasy-3.png	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/images/fantasy-3.png	(from http://themazine.com/html/kabbo/css/style.css)
14:54:52	6878/6878	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Dec%202018%2018:09:46%20GMT	http://themazine.com/html/kabbo/images/fantasy-4.png	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/images/fantasy-4.png	(from http://themazine.com/html/kabbo/css/style.css)
14:54:53	7331/7331	---M--	200	added ('OK')	image/png	date:Sun,%2009%20Dec%202018%2018:11:52%20GMT	http://themazine.com/html/kabbo/images/fantasy-5.png	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/images/fantasy-5.png	(from http://themazine.com/html/kabbo/css/style.css)
14:54:54	7277/7277	---M--	200	added ('OK')	image/png	date:Sun,%2009%20Dec%202018%2018:13:24%20GMT	http://themazine.com/html/kabbo/images/fantasy-6.png	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/images/fantasy-6.png	(from http://themazine.com/html/kabbo/css/style.css)
14:54:58	28330/28330	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Dec%202018%2018:52:06%20GMT	http://themazine.com/html/kabbo/images/countrap-bg-2.png	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/images/countrap-bg-2.png	(from http://themazine.com/html/kabbo/css/style.css)
14:54:59	29232/29232	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Dec%202018%2017:58:52%20GMT	http://themazine.com/html/kabbo/images/protfoilo/protfolio-bg.png	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/images/protfoilo/protfolio-bg.png	(from http://themazine.com/html/kabbo/css/style.css)
14:54:59	576997/576997	---M--	200	added ('OK')	image/png	date:Sun,%2002%20Dec%202018%2016:54:34%20GMT	http://themazine.com/html/kabbo/images/bannar-img.png	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/images/bannar-img.png	(from http://themazine.com/html/kabbo/index.html)
14:54:59	2138/2138	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Dec%202018%2020:36:22%20GMT	http://themazine.com/html/kabbo/images/nav-shap.png	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/images/nav-shap.png	(from http://themazine.com/html/kabbo/css/style.css)
14:55:01	9422/9422	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Dec%202018%2022:51:48%20GMT	http://themazine.com/html/kabbo/images/fantasy-big-4.png	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/images/fantasy-big-4.png	(from http://themazine.com/html/kabbo/css/style.css)
14:55:03	20246/20246	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Dec%202018%2023:02:44%20GMT	http://themazine.com/html/kabbo/images/contact-bg-3.png	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/images/contact-bg-3.png	(from http://themazine.com/html/kabbo/css/style.css)
14:55:04	15998/15998	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Dec%202018%2023:03:06%20GMT	http://themazine.com/html/kabbo/images/contact-bg-4.png	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/images/contact-bg-4.png	(from http://themazine.com/html/kabbo/css/style.css)
14:55:04	2533/2533	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Dec%202018%2018:06:04%20GMT	http://themazine.com/html/kabbo/images/contact-bg-1.jpg	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/images/contact-bg-1.jpg	(from http://themazine.com/html/kabbo/css/style.css)
14:55:06	28128/28128	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Dec%202018%2000:03:58%20GMT	http://themazine.com/html/kabbo/images/shop-bg.png	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/images/shop-bg.png	(from http://themazine.com/html/kabbo/css/style.css)
14:55:07	940/940	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Dec%202018%2020:30:22%20GMT	http://themazine.com/html/kabbo/images/footer-border.png	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/images/footer-border.png	(from http://themazine.com/html/kabbo/css/style.css)
14:55:07	22090/22090	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Dec%202018%2018:10:32%20GMT	http://themazine.com/html/kabbo/images/contact-bg-2.jpg	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/images/contact-bg-2.jpg	(from http://themazine.com/html/kabbo/css/style.css)
14:55:08	28573/28573	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Dec%202018%2018:24:34%20GMT	http://themazine.com/html/kabbo/images/footer-bg.png	E:/Bhargav/templates/neelotpal4/themazine.com/html/kabbo/images/footer-bg.png	(from http://themazine.com/html/kabbo/css/style.css)
