date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:37:51	23434/23434	---M--	200	added ('OK')	image/png	etag:%225b8a-5858536f34908%22	https://iqonicthemes.com/themes/markethon/intro/images/footer/02.png	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/images/footer/02.png	(from https://iqonicthemes.com/themes/markethon/intro/index.html)
14:37:51	84345/84345	---M-Z	200	added ('OK')	application/javascript	etag:%2214979-5858536f46248-gzip%22	https://iqonicthemes.com/themes/markethon/intro/js/jquery-min.js	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/js/jquery-min.js	(from https://iqonicthemes.com/themes/markethon/intro/index.html)
14:37:52	20973/20973	---M-Z	200	added ('OK')	application/javascript	etag:%2251ed-5858536f46248-gzip%22	https://iqonicthemes.com/themes/markethon/intro/js/popper.min.js	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/js/popper.min.js	(from https://iqonicthemes.com/themes/markethon/intro/index.html)
14:37:52	55775/55775	---M-Z	200	added ('OK')	application/javascript	etag:%22d9df-5858536f46248-gzip%22	https://iqonicthemes.com/themes/markethon/intro/js/bootstrap.min.js	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/js/bootstrap.min.js	(from https://iqonicthemes.com/themes/markethon/intro/index.html)
14:37:52	44342/44342	---M-Z	200	added ('OK')	application/javascript	etag:%22ad36-5858536f46248-gzip%22	https://iqonicthemes.com/themes/markethon/intro/js/owl.carousel.min.js	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/js/owl.carousel.min.js	(from https://iqonicthemes.com/themes/markethon/intro/index.html)
14:37:52	2575/2575	---M-Z	200	added ('OK')	application/javascript	etag:%22a0f-5858536f46248-gzip%22	https://iqonicthemes.com/themes/markethon/intro/js/retina.min.js	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/js/retina.min.js	(from https://iqonicthemes.com/themes/markethon/intro/index.html)
14:37:53	5584/5584	---M-Z	200	added ('OK')	application/javascript	etag:%2215d0-5858536f46248-gzip%22	https://iqonicthemes.com/themes/markethon/intro/js/jquery.scrollme.min.js	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/js/jquery.scrollme.min.js	(from https://iqonicthemes.com/themes/markethon/intro/index.html)
14:37:53	110418/110418	---M-Z	200	added ('OK')	application/javascript	etag:%221af52-5858536f4a0c8-gzip%22	https://iqonicthemes.com/themes/markethon/intro/revolution/js/jquery.themepunch.tools.min.js	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/revolution/js/jquery.themepunch.tools.min.js	(from https://iqonicthemes.com/themes/markethon/intro/index.html)
14:37:53	64744/64744	---M-Z	200	added ('OK')	application/javascript	etag:%22fce8-5858536f4a0c8-gzip%22	https://iqonicthemes.com/themes/markethon/intro/revolution/js/jquery.themepunch.revolution.min.js	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/revolution/js/jquery.themepunch.revolution.min.js	(from https://iqonicthemes.com/themes/markethon/intro/index.html)
14:37:53	8700/8700	---M-Z	200	added ('OK')	application/javascript	etag:%2221fc-5858536f49128-gzip%22	https://iqonicthemes.com/themes/markethon/intro/revolution/js/extensions/revolution.extension.actions.min.js	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/revolution/js/extensions/revolution.extension.actions.min.js	(from https://iqonicthemes.com/themes/markethon/intro/index.html)
14:37:54	7601/7601	---M-Z	200	added ('OK')	application/javascript	etag:%221db1-5858536f4a0c8-gzip%22	https://iqonicthemes.com/themes/markethon/intro/revolution/js/extensions/revolution.extension.carousel.min.js	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/revolution/js/extensions/revolution.extension.carousel.min.js	(from https://iqonicthemes.com/themes/markethon/intro/index.html)
14:37:54	3696/3696	---M-Z	200	added ('OK')	application/javascript	etag:%22e70-5858536f4a0c8-gzip%22	https://iqonicthemes.com/themes/markethon/intro/revolution/js/extensions/revolution.extension.kenburn.min.js	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/revolution/js/extensions/revolution.extension.kenburn.min.js	(from https://iqonicthemes.com/themes/markethon/intro/index.html)
14:37:54	55152/55152	---M-Z	200	added ('OK')	application/javascript	etag:%22d770-5858536f4a0c8-gzip%22	https://iqonicthemes.com/themes/markethon/intro/revolution/js/extensions/revolution.extension.layeranimation.min.js	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/revolution/js/extensions/revolution.extension.layeranimation.min.js	(from https://iqonicthemes.com/themes/markethon/intro/index.html)
14:37:54	26095/26095	---M-Z	200	added ('OK')	application/javascript	etag:%2265ef-5858536f4a0c8-gzip%22	https://iqonicthemes.com/themes/markethon/intro/revolution/js/extensions/revolution.extension.migration.min.js	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/revolution/js/extensions/revolution.extension.migration.min.js	(from https://iqonicthemes.com/themes/markethon/intro/index.html)
14:37:55	26095/26095	---M-Z	200	added ('OK')	application/javascript	etag:%2265ef-5858536f4a0c8-gzip%22	https://iqonicthemes.com/themes/markethon/intro/revolution/js/extensions/revolution.extension.navigation.min.js	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/revolution/js/extensions/revolution.extension.navigation.min.js	(from https://iqonicthemes.com/themes/markethon/intro/index.html)
14:37:55	10855/10855	---M-Z	200	added ('OK')	application/javascript	etag:%222a67-5858536f4a0c8-gzip%22	https://iqonicthemes.com/themes/markethon/intro/revolution/js/extensions/revolution.extension.parallax.min.js	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/revolution/js/extensions/revolution.extension.parallax.min.js	(from https://iqonicthemes.com/themes/markethon/intro/index.html)
14:37:55	28229/28229	---M-Z	200	added ('OK')	application/javascript	etag:%226e45-5858536f4a0c8-gzip%22	https://iqonicthemes.com/themes/markethon/intro/revolution/js/extensions/revolution.extension.slideanims.min.js	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/revolution/js/extensions/revolution.extension.slideanims.min.js	(from https://iqonicthemes.com/themes/markethon/intro/index.html)
14:37:56	24258/24258	---M-Z	200	added ('OK')	application/javascript	etag:%225ec2-5858536f4a0c8-gzip%22	https://iqonicthemes.com/themes/markethon/intro/revolution/js/extensions/revolution.extension.video.min.js	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/revolution/js/extensions/revolution.extension.video.min.js	(from https://iqonicthemes.com/themes/markethon/intro/index.html)
14:37:56	2795/2795	---MCZ	200	added ('OK')	application/javascript	etag:W/%22159c-5858536f46248-gzip%22	https://iqonicthemes.com/themes/markethon/intro/js/custom.js	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/js/custom.js	(from https://iqonicthemes.com/themes/markethon/intro/index.html)
14:37:56	12136/12136	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222f68-5858536f49128%22	https://iqonicthemes.com/themes/markethon/intro/revolution/fonts/revicons/revicons.eot?5510888	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/revolution/fonts/revicons/revicons90c6.eot	(from https://iqonicthemes.com/themes/markethon/intro/revolution/css/settings.css)
14:37:57	7536/7536	---MCZ	200	added ('OK')	application/font-woff	etag:W/%221d70-5858536f49128%22	https://iqonicthemes.com/themes/markethon/intro/revolution/fonts/revicons/revicons.woff?5510888	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/revolution/fonts/revicons/revicons90c6.woff	(from https://iqonicthemes.com/themes/markethon/intro/revolution/css/settings.css)
14:37:57	11968/11968	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%222ec0-5858536f49128%22	https://iqonicthemes.com/themes/markethon/intro/revolution/fonts/revicons/revicons.ttf?5510888	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/revolution/fonts/revicons/revicons90c6.ttf	(from https://iqonicthemes.com/themes/markethon/intro/revolution/css/settings.css)
14:37:58	13691/13691	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22357b-5858536f49128%22	https://iqonicthemes.com/themes/markethon/intro/revolution/fonts/revicons/revicons.svg?5510888	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/revolution/fonts/revicons/revicons90c6.svg	(from https://iqonicthemes.com/themes/markethon/intro/revolution/css/settings.css)
14:37:58	264/264	---MCZ	200	added ('OK')	text/html	date:Sat,%2017%20Feb%202018%2005:14:27%20GMT	https://iqonicthemes.com/themes/markethon/intro/revolution/css/openhand.cur	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/revolution/css/openhand.html	(from https://iqonicthemes.com/themes/markethon/intro/revolution/css/settings.css)
14:37:59	264/264	---MCZ	200	added ('OK')	text/html	date:Sat,%2017%20Feb%202018%2005:14:27%20GMT	https://iqonicthemes.com/themes/markethon/intro/revolution/css/closedhand.cur	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/revolution/css/closedhand.html	(from https://iqonicthemes.com/themes/markethon/intro/revolution/css/settings.css)
14:38:00	264/264	---MCZ	200	added ('OK')	text/html	date:Sat,%2017%20Feb%202018%2005:14:27%20GMT	https://iqonicthemes.com/themes/markethon/intro/revolution/assets/gridtile.png	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/revolution/assets/gridtile.html	(from https://iqonicthemes.com/themes/markethon/intro/revolution/css/settings.css)
14:38:00	264/264	---MCZ	200	added ('OK')	text/html	date:Sat,%2017%20Feb%202018%2005:14:27%20GMT	https://iqonicthemes.com/themes/markethon/intro/revolution/assets/gridtile_white.png	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/revolution/assets/gridtile_white.html	(from https://iqonicthemes.com/themes/markethon/intro/revolution/css/settings.css)
14:38:01	264/264	---MCZ	200	added ('OK')	text/html	date:Sat,%2017%20Feb%202018%2005:14:27%20GMT	https://iqonicthemes.com/themes/markethon/intro/revolution/assets/gridtile_3x3.png	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/revolution/assets/gridtile_3x3.html	(from https://iqonicthemes.com/themes/markethon/intro/revolution/css/settings.css)
14:38:02	264/264	---MCZ	200	added ('OK')	text/html	date:Sat,%2017%20Feb%202018%2005:14:27%20GMT	https://iqonicthemes.com/themes/markethon/intro/revolution/assets/gridtile_3x3_white.png	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/revolution/assets/gridtile_3x3_white.html	(from https://iqonicthemes.com/themes/markethon/intro/revolution/css/settings.css)
14:38:02	264/264	---MCZ	200	added ('OK')	text/html	date:Sat,%2017%20Feb%202018%2005:14:27%20GMT	https://iqonicthemes.com/themes/markethon/intro/revolution/assets/coloredbg.png	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/revolution/assets/coloredbg.html	(from https://iqonicthemes.com/themes/markethon/intro/revolution/css/settings.css)
14:38:02	264/264	---MCZ	200	added ('OK')	text/html	date:Sat,%2017%20Feb%202018%2005:14:27%20GMT	https://iqonicthemes.com/themes/markethon/intro/revolution/assets/loader.gif	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/revolution/assets/loader.html	(from https://iqonicthemes.com/themes/markethon/intro/revolution/css/settings.css)
14:38:03	54400/54400	---M-Z	200	added ('OK')	text/css	etag:%22d480-5858536f2cc08-gzip%22	https://iqonicthemes.com/themes/markethon/intro/css/all.min.css	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/css/all.min.css	(from https://iqonicthemes.com/themes/markethon/intro/css/typography.css)
14:38:03	3351/3351	---M-Z	200	added ('OK')	text/css	etag:%22d17-5858536f2cc08-gzip%22	https://iqonicthemes.com/themes/markethon/intro/css/owl.carousel.min.css	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/css/owl.carousel.min.css	(from https://iqonicthemes.com/themes/markethon/intro/css/typography.css)
14:38:03	51284/51284	---M-Z	200	added ('OK')	text/css	etag:%22c854-5858536f2cc08-gzip%22	https://iqonicthemes.com/themes/markethon/intro/css/ionicons.min.css	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/css/ionicons.min.css	(from https://iqonicthemes.com/themes/markethon/intro/css/typography.css)
14:38:04	264/264	---MCZ	200	added ('OK')	text/html	date:Sat,%2017%20Feb%202018%2005:14:27%20GMT	https://iqonicthemes.com/themes/markethon/intro/POST	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/POST.html	(from https://connect.facebook.net/en_US/fbevents.js)
14:38:05	125320/125320	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221e988-5858536f2dba8%22	https://iqonicthemes.com/themes/markethon/intro/fonts/fa-brands-400.eot	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/fonts/fa-brands-400.eot	(from https://iqonicthemes.com/themes/markethon/intro/css/all.min.css)
14:38:05	125320/125320	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221e988-5858536f2dba8%22	https://iqonicthemes.com/themes/markethon/intro/fonts/fa-brands-400.eot?	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/fonts/fa-brands-400d41d.eot	(from https://iqonicthemes.com/themes/markethon/intro/css/all.min.css)
14:38:06	72112/72112	---M--	200	added ('OK')	text/html	etag:%22119b0-5858536f30a88%22	https://iqonicthemes.com/themes/markethon/intro/fonts/fa-brands-400.woff2	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/fonts/fa-brands-400.html	(from https://iqonicthemes.com/themes/markethon/intro/css/all.min.css)
14:38:11	84564/84564	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2214a54-5858536f2fae8%22	https://iqonicthemes.com/themes/markethon/intro/fonts/fa-brands-400.woff	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/fonts/fa-brands-400.woff	(from https://iqonicthemes.com/themes/markethon/intro/css/all.min.css)
14:38:13	125016/125016	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%221e858-5858536f2fae8%22	https://iqonicthemes.com/themes/markethon/intro/fonts/fa-brands-400.ttf	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/fonts/fa-brands-400.ttf	(from https://iqonicthemes.com/themes/markethon/intro/css/all.min.css)
14:38:14	659876/659876	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a11a4-5858536f2fae8%22	https://iqonicthemes.com/themes/markethon/intro/fonts/fa-brands-400.svg	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/fonts/fa-brands-400.svg	(from https://iqonicthemes.com/themes/markethon/intro/css/all.min.css)
14:38:14	34388/34388	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%228654-5858536f30a88%22	https://iqonicthemes.com/themes/markethon/intro/fonts/fa-regular-400.eot	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/fonts/fa-regular-400.eot	(from https://iqonicthemes.com/themes/markethon/intro/css/all.min.css)
14:38:14	34388/34388	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%228654-5858536f30a88%22	https://iqonicthemes.com/themes/markethon/intro/fonts/fa-regular-400.eot?	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/fonts/fa-regular-400d41d.eot	(from https://iqonicthemes.com/themes/markethon/intro/css/all.min.css)
14:38:15	13592/13592	---M--	200	added ('OK')	text/html	etag:%223518-5858536f30a88%22	https://iqonicthemes.com/themes/markethon/intro/fonts/fa-regular-400.woff2	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/fonts/fa-regular-400.html	(from https://iqonicthemes.com/themes/markethon/intro/css/all.min.css)
14:38:15	16812/16812	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2241ac-5858536f30a88%22	https://iqonicthemes.com/themes/markethon/intro/fonts/fa-regular-400.woff	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/fonts/fa-regular-400.woff	(from https://iqonicthemes.com/themes/markethon/intro/css/all.min.css)
14:38:16	34092/34092	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%22852c-5858536f30a88%22	https://iqonicthemes.com/themes/markethon/intro/fonts/fa-regular-400.ttf	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/fonts/fa-regular-400.ttf	(from https://iqonicthemes.com/themes/markethon/intro/css/all.min.css)
14:38:16	144343/144343	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22233d7-5858536f30a88%22	https://iqonicthemes.com/themes/markethon/intro/fonts/fa-regular-400.svg	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/fonts/fa-regular-400.svg	(from https://iqonicthemes.com/themes/markethon/intro/css/all.min.css)
14:38:17	186512/186512	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222d890-5858536f31a28%22	https://iqonicthemes.com/themes/markethon/intro/fonts/fa-solid-900.eot	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/fonts/fa-solid-900.eot	(from https://iqonicthemes.com/themes/markethon/intro/css/all.min.css)
14:38:17	186512/186512	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222d890-5858536f31a28%22	https://iqonicthemes.com/themes/markethon/intro/fonts/fa-solid-900.eot?	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/fonts/fa-solid-900d41d.eot	(from https://iqonicthemes.com/themes/markethon/intro/css/all.min.css)
14:38:18	74348/74348	---M--	200	added ('OK')	text/html	etag:%221226c-5858536f329c8%22	https://iqonicthemes.com/themes/markethon/intro/fonts/fa-solid-900.woff2	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/fonts/fa-solid-900.html	(from https://iqonicthemes.com/themes/markethon/intro/css/all.min.css)
14:38:18	96244/96244	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22177f4-5858536f329c8%22	https://iqonicthemes.com/themes/markethon/intro/fonts/fa-solid-900.woff	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/fonts/fa-solid-900.woff	(from https://iqonicthemes.com/themes/markethon/intro/css/all.min.css)
14:38:19	186228/186228	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%222d774-5858536f329c8%22	https://iqonicthemes.com/themes/markethon/intro/fonts/fa-solid-900.ttf	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/fonts/fa-solid-900.ttf	(from https://iqonicthemes.com/themes/markethon/intro/css/all.min.css)
14:38:20	816038/816038	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c73a6-5858536f329c8%22	https://iqonicthemes.com/themes/markethon/intro/fonts/fa-solid-900.svg	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/fonts/fa-solid-900.svg	(from https://iqonicthemes.com/themes/markethon/intro/css/all.min.css)
14:38:20	264/264	---MCZ	200	added ('OK')	text/html	date:Sat,%2017%20Feb%202018%2005:14:27%20GMT	https://iqonicthemes.com/themes/markethon/intro/css/owl.video.play.png	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/css/owl.video.play.html	(from https://iqonicthemes.com/themes/markethon/intro/css/owl.carousel.min.css)
14:38:21	120724/120724	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221d794-5858536f33968%22	https://iqonicthemes.com/themes/markethon/intro/fonts/ionicons.eot?v=2.0.0	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/fonts/ionicons28b5.eot	(from https://iqonicthemes.com/themes/markethon/intro/css/ionicons.min.css)
14:38:21	188508/188508	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%222e05c-5858536f33968%22	https://iqonicthemes.com/themes/markethon/intro/fonts/ionicons.ttf?v=2.0.0	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/fonts/ionicons28b5.ttf	(from https://iqonicthemes.com/themes/markethon/intro/css/ionicons.min.css)
14:38:22	67904/67904	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2210940-5858536f34908%22	https://iqonicthemes.com/themes/markethon/intro/fonts/ionicons.woff?v=2.0.0	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/fonts/ionicons28b5.woff	(from https://iqonicthemes.com/themes/markethon/intro/css/ionicons.min.css)
14:38:24	333834/333834	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225180a-5858536f33968%22	https://iqonicthemes.com/themes/markethon/intro/fonts/ionicons.svg?v=2.0.0	E:/Bhargav/templates/neelotpal2/iqonicthemes.com/themes/markethon/intro/fonts/ionicons28b5.svg	(from https://iqonicthemes.com/themes/markethon/intro/css/ionicons.min.css)
